P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Type
6011.589952,100,3625.926991,100,1850.593576,1894.740958,5.568553867,6.35805094,0.6137159649,-0.02785706837,1.69677131,4349.053169,116,4622.550123,116,46.74883332,1632.45777,0.8666064322,0.9495862632,1.251234653,0.02772152284,0.1252937275,Training
14271.2747,88,18580.34035,94,7222.938674,5949.739283,1.813645302,9.533202228,1.086258254,0.7531135473,1.208293919,21607.69776,98,193.335654,108,7514.512177,9484.391578,1.304232329,1.787438586,1.48668549,0.2223014732,1.998282036,Training
-2398.826313,94,4251.775967,94,-11851.51133,-4832.976616,3.435225292,3.40606655,0.6162193097,-0.01772056589,0.939037803,5843.863363,100,10379.5888,100,2806.93928,18246.02365,1.224410356,1.219792223,0.829711178,-0.01374017595,0.08852309224,Training
9914.659147,112,9454.857826,112,5081.527666,5128.952445,2.07263379,1.453918732,0.6733764842,-0.2542895734,0.3691909634,2604.58719,112,3303.253767,112,2810.916583,2542.196143,3.931437842,14.03421506,1.198766536,0.6006333464,3.425701533,Training
-739.2719694,90,42305.30227,90,18567.34029,-27447.11987,0.5341180543,0.4716396038,2.655031631,-0.1137329835,0.09102249918,-5333.776099,120,-18048.02208,120,-15376.30953,-12769.87079,1.830096523,0.5534306979,2.338252828,-0.5673344027,0.6852143568,Training
-8934.848789,112,4742.176178,122,13618.65029,-15682.19337,2.938866699,2.340430504,1.151372883,-0.1354703834,1.404732809,15867.44225,118,14529.62312,122,9287.639715,16364.06371,6.819269952,3.952067379,0.6580824611,-0.2558303201,1.615033331,Training
19872.8852,98,30015.07901,102,-73.3822689,4133.652907,4.244878697,4.215547723,0.389784105,-0.001500884863,0.610381723,-10207.24651,100,17133.30575,74,2058.658318,6608.10598,5.839781226,5.061427405,0.9224738076,-0.1211105312,1.794943937,Training
16170.20881,80,3606.949613,110,-1764.107498,14494.43729,1.199874209,2.031684684,0.7842804656,0.175596551,3.605742433,7814.340973,120,10462.2248,84,3041.935377,15506.01018,3.767196586,2.579177811,1.169317963,-0.191217321,1.491392701,Training
2708.436371,118,4140.566318,118,4308.713728,15864.32483,27.22981818,13.10656985,1.20121553,-0.379552619,25.47944788,5588.242645,116,5865.575895,118,68.26619441,2568.757092,2.526783086,3.122967499,0.9363480467,0.05664148459,0.3938751404,Training
,,-878.0045114,84,-9547.71935,-3224.238097,1.814605586,1.769590199,0.5202348083,0.01108824093,0.1926210012,12635.22294,92,3238.670473,84,11669.48523,11654.5176,4.643618496,4.198815911,1.969661926,0.006669670361,1.371445925,Training
